cost,prototypes,times,q,K,m,seed,name,run,partition_entropy,modified_partition_coefficient,entropy,adjusted_rand_score,f1_micro,f1_macro,classification_error,g0 size,g1 size,g2 size,g3 size,g4 size,g5 size,g6 size,g7 size,g8 size,g9 size
"10449,398396082666","[[1722, 1689], [692, 661], [1722, 1689], [1831, 1890], [1722, 1689], [692, 661], [1831, 1890], [78, 25], [692, 661], [692, 661]]",7,2,10,"1,4000000000000001",18082047,todas,27,"0,9774948421707188","0,013573213747952062","0,9774948421707188","0,2907586315081584","0,0715","0,05932266318158326","0,9285",264,0,180,136,8,364,450,286,0,312
"10475,36946912636","[[78, 25], [1890, 1831], [692, 661], [1722, 1689], [692, 661], [692, 1722], [1722, 1864], [692, 1722], [692, 661], [588, 504]]",7,2,10,"1,4000000000000001",18082048,todas,28,"0,9777806461372548","0,01470702038882532","0,9777806461372548","0,4010742364666742","0,1415","0,11884849904764479","0,8585",266,439,294,306,0,82,94,73,151,295
"10488,63493726515","[[1722, 1689], [1722, 1689], [1890, 1831], [1722, 1689], [692, 661], [692, 661], [692, 661], [1722, 1689], [661, 753], [1722, 1662]]",6,2,10,"1,4000000000000001",18082049,todas,29,"0,984690750056376","0,00843175790769679","0,984690750056376","0,22949253946054968","0,1705","0,12813572648184982","0,8295",364,109,538,0,4,172,186,0,320,307
"10470,151700028558","[[1722, 1689], [1890, 1831], [1722, 1689], [1722, 1689], [1440, 1556], [78, 25], [692, 753], [692, 661], [1722, 1689], [692, 661]]",7,2,10,"1,4000000000000001",18082050,todas,30,"0,9729811832564788","0,016971669810564527","0,9729811832564788","0,3241942572635917","0,05249999999999999","0,04039877201440077","0,9475",4,377,259,158,263,284,292,156,4,203
"10523,102096537144","[[692, 1722], [661, 692], [1722, 1689], [1722, 1689], [692, 1722], [661, 692], [1722, 1765], [661, 692], [1722, 1689], [661, 692]]",6,2,10,"1,4000000000000001",18082051,todas,31,"0,9907038881281978","0,004771305932876779","0,9907038881281978","0,18305475905577465","0,147","0,1127311132661483","0,853",110,474,14,236,100,0,362,555,149,0
"10494,77831610179","[[78, 25], [661, 692], [1722, 1765], [661, 692], [661, 692], [692, 221], [692, 1722], [1722, 1689], [692, 1722], [449, 528]]",7,2,10,"1,4000000000000001",18082052,todas,32,"0,9812504357870739","0,01196904997316317","0,9812504357870739","0,3639479423413088","0,2705","0,2254719781219457","0,7295",255,103,133,350,0,411,52,222,15,459
"10533,486861324833","[[661, 692], [692, 1722], [692, 1722], [1440, 1473], [1722, 1689], [503, 449], [692, 1722], [1722, 1689], [692, 1722], [1722, 1765]]",6,2,10,"1,4000000000000001",18082053,todas,33,"0,9827992167676772","0,010897256668956912","0,9827992167676772","0,27573454985540347","0,038","0,03373147309153063","0,962",564,0,93,310,101,298,0,219,102,313
"10501,490589738762","[[1722, 1765], [692, 661], [661, 753], [692, 661], [449, 528], [692, 661], [1722, 1765], [1722, 1765], [1722, 1662], [1722, 1765]]",8,2,10,"1,4000000000000001",18082054,todas,34,"0,9846638985511433","0,008442452878994366","0,9846638985511433","0,25488364847372696","0,076","0,0623281134992101","0,924",1,209,452,183,429,0,0,348,325,53
"10501,390022816882","[[692, 221], [661, 692], [692, 374], [449, 503], [1722, 1717], [588, 504], [1722, 1765], [1890, 1831], [1722, 1655], [1722, 1765]]",6,2,10,"1,4000000000000001",18082055,todas,35,"0,9793391425079303","0,012539261309631788","0,9793391425079303","0,40620121356538436","0,16","0,13441354369644257","0,84",186,289,147,106,286,207,186,374,212,7
"10508,167064771049","[[692, 221], [692, 1722], [1722, 1689], [1722, 1689], [1722, 1689], [1722, 1689], [1890, 1831], [661, 753], [661, 692], [692, 1722]]",6,2,10,"1,4000000000000001",18082056,todas,36,"0,9863399874055491","0,007780281035326686","0,9863399874055491","0,3033466702500795","0,0325","0,02606997360603137","0,9675",394,21,0,39,429,135,503,283,139,57
"10516,09453321075","[[692, 1722], [692, 1722], [692, 1722], [1722, 1765], [692, 1722], [588, 504], [1890, 1831], [692, 1722], [1890, 1831], [1722, 1689]]",6,2,10,"1,4000000000000001",18082057,todas,37,"0,9854723481055382","0,008717071586345382","0,9854723481055382","0,29174645786765435","0,0075","0,006703157009993882","0,9925",316,0,0,292,0,315,148,218,398,313
"10465,199414104743","[[1722, 1689], [692, 661], [692, 661], [78, 25], [1890, 661], [692, 1717], [1722, 1689], [1890, 1831], [588, 504], [1722, 1689]]",8,2,10,"1,4000000000000001",18082058,todas,38,"0,9759524250042044","0,015165425211862149","0,9759524250042044","0,43248225216668845","0,134","0,11859390137974206","0,866",178,108,255,243,77,400,50,406,282,1
"10533,721403072192","[[1722, 1765], [692, 1722], [1722, 1689], [661, 692], [692, 1722], [661, 753], [1722, 1689], [449, 528], [692, 1717], [692, 1722]]",6,2,10,"1,4000000000000001",18082059,todas,39,"0,9881118279923994","0,006946457351872493","0,9881118279923994","0,2811399701012707","0,218","0,18004415257196177","0,782",289,19,167,254,0,432,41,398,385,15
"10487,49766837904","[[692, 661], [692, 661], [1722, 1765], [692, 1722], [692, 1722], [692, 661], [692, 1722], [78, 25], [692, 1722], [1831, 1890]]",7,2,10,"1,4000000000000001",18082060,todas,40,"0,9828235157296351","0,011208948345466041","0,9828235157296351","0,30117248861955453","0,1595","0,1128078679405206","0,8405",0,320,289,124,119,244,0,302,9,593
"10507,435246739853","[[1722, 1689], [1722, 1689], [1722, 1689], [1831, 1890], [1717, 1722], [1831, 661], [1890, 661], [1722, 1689], [692, 661], [1722, 1689]]",6,2,10,"1,4000000000000001",18082061,todas,41,"0,985941403849432","0,00754945441333954","0,985941403849432","0,28975527797198697","0,097","0,0801216943777551","0,903",0,0,74,455,424,169,73,3,457,345
"10476,492959922118","[[692, 1722], [661, 692], [1722, 1689], [661, 692], [1890, 1831], [1722, 1689], [78, 25], [692, 1722], [588, 504], [1722, 1689]]",7,2,10,"1,4000000000000001",18082062,todas,42,"0,9781953243595563","0,013946687073793651","0,9781953243595563","0,39268400054132163","0,1415","0,12417813993799261","0,8585",95,165,231,308,452,6,275,90,295,83
"10488,598300122758","[[692, 1717], [1722, 1662], [1722, 1689], [692, 661], [1722, 1765], [692, 661], [1722, 1765], [692, 661], [588, 449], [1890, 1831]]",6,2,10,"1,4000000000000001",18082063,todas,43,"0,9827069308732541","0,01004874944103229","0,9827069308732541","0,3727133035412246","0,107","0,0735397409011014","0,893",379,100,160,0,223,122,11,274,296,435
"10490,714489882797","[[1722, 1689], [1722, 1689], [1722, 1689], [1890, 1831], [661, 753], [1890, 1831], [692, 1722], [1722, 1717], [1722, 1689], [692, 661]]",6,2,10,"1,4000000000000001",18082064,todas,44,"0,9840677312197428","0,00876706856426357","0,9840677312197428","0,27174069370840354","0,024500000000000004","0,024697269069602713","0,9755",72,1,343,422,308,114,44,411,0,285
"10499,615094909099","[[1722, 1765], [1722, 1689], [692, 661], [1722, 1689], [588, 504], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [661, 753]]",6,2,10,"1,4000000000000001",18082065,todas,45,"0,9839084988267032","0,00905579827616132","0,9839084988267032","0,230963473727784","0,1785","0,13477712843109116","0,8215",348,5,0,23,383,109,209,221,221,481
"10496,11031196718","[[692, 661], [692, 661], [661, 753], [1722, 1717], [1722, 1689], [1722, 1689], [1722, 1689], [1722, 1689], [1722, 1689], [1831, 1890]]",6,2,10,"1,4000000000000001",18082066,todas,46,"0,9852088433412349","0,008218257025433218","0,9852088433412349","0,2809850080493665","0,1255","0,08066058765369162","0,8745",154,159,308,421,0,344,0,71,7,536
"10479,146494400307","[[588, 504], [1722, 1689], [1722, 1689], [692, 1722], [661, 692], [1890, 1831], [78, 25], [1717, 1722], [1722, 1885], [661, 692]]",7,2,10,"1,4000000000000001",18082067,todas,47,"0,9780203421426937","0,014138839741349551","0,9780203421426937","0,43377728423802836","0,041","0,035866904516558065","0,959",284,26,133,34,151,435,235,355,58,289
"10490,83288799745","[[1722, 1689], [588, 504], [1722, 1689], [661, 753], [1722, 1689], [692, 661], [1722, 1689], [1722, 1689], [1890, 1831], [692, 374]]",6,2,10,"1,4000000000000001",18082068,todas,48,"0,9808295172172252","0,011347327834636767","0,9808295172172252","0,3681708265643504","0,1135","0,10592840553671332","0,8865",109,287,3,226,493,175,2,0,387,318
"10522,514974703421","[[1722, 1689], [1722, 1885], [1722, 1689], [661, 753], [449, 528], [692, 661], [1722, 1689], [661, 753], [1722, 1689], [692, 1722]]",6,2,10,"1,4000000000000001",18082069,todas,49,"0,9858882499135935","0,007852570684625526","0,9858882499135935","0,28700267993213735","0,1375","0,1305952795977626","0,8625",5,171,458,316,408,284,94,97,0,167
"10521,346530520581","[[661, 692], [661, 692], [1722, 1689], [1722, 1689], [692, 1722], [692, 1722], [1722, 1689], [661, 692], [1722, 1765], [449, 566]]",6,2,10,"1,4000000000000001",18082070,todas,50,"0,9880353541517661","0,006511081649144268","0,9880353541517661","0,27062596430673636","0,116","0,08543686167507751","0,884",220,421,219,99,105,91,4,1,313,527
"10503,942434403576","[[1722, 1689], [1722, 1689], [661, 692], [692, 1722], [692, 1722], [692, 1722], [661, 692], [1890, 1831], [1722, 1689], [588, 504]]",6,2,10,"1,4000000000000001",18082071,todas,51,"0,984607337133213","0,009316766885134609","0,984607337133213","0,3574464240064064","0,0805","0,056495461994268706","0,9195",110,452,164,102,0,98,312,453,11,298
"10504,638231565132","[[1722, 1689], [1831, 1890], [692, 1722], [692, 1722], [1831, 1890], [1722, 1689], [1722, 1689], [692, 1717], [661, 692], [1722, 1689]]",6,2,10,"1,4000000000000001",18082072,todas,52,"0,9865323930808104","0,007445165536730802","0,9865323930808104","0,2921194693754946","0,0305","0,023166953652113666","0,9695",73,446,21,10,131,412,15,429,461,2
"10466,767348871015","[[692, 661], [692, 661], [692, 1722], [1890, 1831], [1722, 1689], [1722, 1689], [78, 25], [1722, 1689], [449, 503], [692, 661]]",6,2,10,"1,4000000000000001",18082073,todas,53,"0,97773628665136","0,013964705121366494","0,97773628665136","0,385358329189358","0,026","0,026089160371138804","0,974",310,0,192,445,70,225,274,30,291,163
"10510,707924251345","[[1722, 1689], [661, 692], [661, 692], [1722, 436], [1890, 1831], [692, 1717], [1722, 1689], [661, 692], [1722, 1689], [1722, 1689]]",7,2,10,"1,4000000000000001",18082074,todas,54,"0,9862594328078712","0,007703545360831177","0,9862594328078712","0,3819303391052852","0,0495","0,04338408312224705","0,9505",0,1,282,171,513,415,46,160,5,407
"10511,603591818506","[[1722, 1689], [1722, 1717], [1722, 1689], [1722, 1689], [692, 1722], [661, 753], [1831, 1890], [661, 753], [1722, 1689], [692, 1722]]",6,2,10,"1,4000000000000001",18082075,todas,55,"0,9862305682362716","0,0077409765130757036","0,9862305682362716","0,3060850957220294","0,148","0,1325486972482559","0,852",0,421,72,0,64,291,552,183,345,72
"10481,035665614034","[[692, 1717], [1890, 1831], [692, 374], [1722, 1689], [1440, 1473], [661, 692], [692, 1722], [1722, 1689], [1722, 1689], [78, 25]]",7,2,10,"1,4000000000000001",18082076,todas,56,"0,9740445818046573","0,0169308206978106","0,9740445818046573","0,4183990535987822","0,0555","0,051675276023133244","0,9445",343,346,239,14,303,266,8,181,53,247
"10504,123167169419","[[692, 661], [1890, 1831], [1890, 661], [1722, 1689], [1722, 1689], [1722, 1689], [503, 449], [692, 1717], [1722, 1662], [1722, 1689]]",6,2,10,"1,4000000000000001",18082077,todas,57,"0,9836965776804203","0,00939010397948814","0,9836965776804203","0,3684038779804542","0,0775","0,07414326783370515","0,9225",367,405,76,1,35,307,273,390,146,0
"10474,922037473232","[[692, 661], [692, 1722], [1890, 1831], [1890, 1831], [692, 1717], [588, 449], [78, 25], [1722, 1717], [661, 1890], [1722, 1689]]",6,2,10,"1,4000000000000001",18082078,todas,58,"0,9765091113928906","0,014833650916088459","0,9765091113928906","0,41724145072515206","0,059","0,060500930039487574","0,9410000000000001",350,20,323,72,224,293,237,238,76,167
"10478,715716012708","[[692, 1722], [661, 692], [661, 692], [1831, 1890], [78, 25], [1722, 1689], [661, 692], [1722, 1689], [1722, 1689], [692, 1722]]",7,2,10,"1,4000000000000001",18082079,todas,59,"0,9817202825137292","0,011319966068536247","0,9817202825137292","0,30354337306991186","0,066","0,06219295087430317","0,9339999999999999",98,239,321,583,280,1,0,241,138,99
"10479,814575034161","[[1722, 1765], [692, 661], [1722, 1765], [1722, 1765], [1722, 1765], [692, 661], [588, 504], [1890, 1831], [692, 661], [1722, 1765]]",8,2,10,"1,4000000000000001",18082080,todas,60,"0,9815545555942685","0,010719368046432254","0,9815545555942685","0,32799680059487724","0,22400000000000003","0,14964793361897483","0,776",480,246,140,0,1,2,308,460,363,0
"10467,142134074762","[[1722, 1689], [1722, 692], [78, 25], [692, 661], [692, 661], [1722, 1689], [692, 661], [692, 661], [692, 661], [1831, 1890]]",7,2,10,"1,4000000000000001",18082081,todas,61,"0,9801209163738649","0,0126267426593063","0,9801209163738649","0,30680605579411147","0,121","0,07176214031395269","0,879",235,197,281,0,321,144,238,0,1,583
"10505,49493505816","[[1722, 1717], [1722, 1689], [692, 1722], [1831, 1890], [692, 1722], [661, 692], [1722, 1689], [1831, 1890], [1722, 1689], [1722, 1689]]",5,2,10,"1,4000000000000001",18082082,todas,62,"0,9865685410536259","0,007431805961027438","0,9865685410536259","0,27175881363086085","0,0975","0,07854999431484565","0,9025",414,343,25,446,21,543,0,135,1,72
"10491,992523159095","[[661, 692], [1890, 1831], [661, 692], [1722, 1689], [661, 692], [1722, 1689], [1722, 1689], [1722, 1689], [392, 692], [1722, 1689]]",6,2,10,"1,4000000000000001",18082083,todas,63,"0,9857086470595242","0,007871695779819055","0,9857086470595242","0,2947163039353538","0,037","0,03522974481467313","0,963",323,522,0,175,134,0,4,1,328,513
"10501,17754429301","[[1722, 1717], [1722, 1689], [1890, 692], [1722, 692], [1722, 1689], [1722, 1689], [692, 661], [661, 753], [1831, 1890], [692, 661]]",6,2,10,"1,4000000000000001",18082084,todas,64,"0,9857945876676499","0,007903267046091567","0,9857945876676499","0,2844811177465384","0,0465","0,036385865734415476","0,9535",409,71,36,40,346,0,142,307,517,132
"10516,496292643302","[[692, 392], [661, 692], [1440, 1473], [1722, 1689], [1722, 1765], [1722, 1717], [1722, 1689], [692, 1722], [661, 692], [1722, 1689]]",6,2,10,"1,4000000000000001",18082085,todas,65,"0,9826760689520444","0,010511078749911196","0,9826760689520444","0,3310005826637651","0,0925","0,06960270873505874","0,9075",277,83,437,138,268,372,44,29,352,0
"10502,68099449722","[[692, 661], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [1722, 1765], [449, 566], [692, 661], [1722, 1765], [692, 661]]",6,2,10,"1,4000000000000001",18082086,todas,66,"0,9858524371130664","0,007615648732593128","0,9858524371130664","0,25758619794943044","0,1125","0,07690452007454486","0,8875",0,223,280,469,144,301,533,1,49,0
"10458,099512081524","[[1722, 1689], [692, 1722], [1722, 1717], [1831, 1890], [1722, 1689], [692, 661], [1831, 1890], [692, 661], [692, 661], [78, 25]]",8,2,10,"1,4000000000000001",18082087,todas,67,"0,9785076762491897","0,013109643164974982","0,9785076762491897","0,3469077077831872","0,064","0,05779169327216192","0,9359999999999999",145,45,380,446,71,311,133,225,0,244
"10501,35886998731","[[661, 753], [504, 452], [1722, 1765], [1722, 1765], [692, 661], [692, 661], [692, 661], [1722, 1765], [692, 661], [1722, 1765]]",7,2,10,"1,4000000000000001",18082088,todas,68,"0,9842195034804138","0,008655034496478642","0,9842195034804138","0,24831451605201926","0,082","0,07186293693903205","0,918",431,439,170,2,229,228,3,0,0,498
"10477,502789313783","[[1722, 1689], [692, 661], [692, 661], [1722, 1689], [692, 661], [1722, 1662], [1722, 1765], [1831, 1890], [1722, 1689], [1831, 1890]]",6,2,10,"1,4000000000000001",18082089,todas,69,"0,9835758075846447","0,008908446937575087","0,9835758075846447","0,24345740523434872","0,1755","0,14355331137637664","0,8245",13,276,349,170,1,255,272,138,82,444
"10502,939572728415","[[1890, 1831], [1722, 1689], [661, 692], [1722, 1689], [692, 1722], [661, 692], [1722, 1689], [692, 1722], [503, 449], [1722, 1689]]",6,2,10,"1,4000000000000001",18082090,todas,70,"0,984837404731124","0,008872207906379104","0,984837404731124","0,3565750284731037","0,03","0,040885745260075455","0,97",445,450,309,4,104,169,17,101,293,108
"10511,05189842702","[[503, 449], [661, 753], [1722, 1689], [692, 661], [661, 753], [1722, 1765], [1722, 1662], [1722, 1689], [1722, 1765], [1722, 1689]]",6,2,10,"1,4000000000000001",18082091,todas,71,"0,9845056101861721","0,008551695231834966","0,9845056101861721","0,2288124731722052","0,109","0,10127267063295793","0,891",452,99,69,370,319,260,223,10,32,166
"10474,151095522193","[[692, 661], [78, 25], [1722, 692], [1722, 1689], [661, 753], [1831, 1890], [1722, 692], [692, 661], [692, 661], [1722, 1689]]",6,2,10,"1,4000000000000001",18082092,todas,72,"0,9801640927878086","0,012533659259899022","0,9801640927878086","0,2981584851076614","0,0575","0,05172955877537135","0,9425",151,279,99,133,316,538,92,2,144,246
"10514,98808492639","[[1722, 1689], [692, 1722], [1722, 1765], [661, 692], [1722, 1689], [661, 692], [661, 692], [1722, 1689], [692, 1722], [588, 504]]",6,2,10,"1,4000000000000001",18082093,todas,73,"0,9867005699783047","0,007661610155999865","0,9867005699783047","0,26695228098351154","0,097","0,06515191184295588","0,903",2,104,317,270,223,454,0,90,89,451
"10499,221842759276","[[661, 692], [1722, 1689], [1722, 1689], [661, 692], [503, 449], [1722, 1689], [1722, 1662], [1890, 1831], [1722, 1717], [1722, 1689]]",7,2,10,"1,4000000000000001",18082094,todas,74,"0,9837153373751145","0,009520539537672956","0,9837153373751145","0,3728764780409513","0,1715","0,12805567192442752","0,8285",168,23,1,312,281,0,124,443,387,261
"10505,409801715197","[[692, 1722], [1722, 1662], [692, 661], [449, 566], [1722, 1689], [1890, 1831], [1722, 1717], [1722, 1689], [1722, 1717], [661, 753]]",7,2,10,"1,4000000000000001",18082095,todas,75,"0,9837678974341488","0,00942592454198865","0,9837678974341488","0,3439807919309523","0,088","0,07271791874835105","0,912",37,116,244,293,259,407,273,20,107,244
"10486,968779326487","[[692, 753], [588, 504], [1722, 1689], [692, 661], [1722, 1717], [1722, 1689], [1722, 1662], [1890, 1831], [692, 661], [1722, 1689]]",6,2,10,"1,4000000000000001",18082096,todas,76,"0,9815389878793878","0,010959684221961918","0,9815389878793878","0,36916772764115424","0,191","0,14850263335518216","0,8089999999999999",222,278,0,181,375,22,116,431,113,262
"10504,422902582413","[[1722, 1765], [692, 661], [1722, 1717], [692, 661], [692, 661], [692, 661], [1722, 1765], [692, 661], [449, 566], [1722, 1765]]",7,2,10,"1,4000000000000001",18082097,todas,77,"0,9859967526606093","0,007575486756818739","0,9859967526606093","0,3195721291020088","0,081","0,07222611000573606","0,919",0,215,429,0,439,0,35,0,524,358
"10513,538756368609","[[692, 221], [452, 566], [692, 1885], [661, 692], [78, 25], [692, 1722], [1722, 1765], [692, 1722], [661, 692], [692, 1722]]",7,2,10,"1,4000000000000001",18082098,todas,78,"0,9829118126137608","0,0111342243465965","0,9829118126137608","0,4227529994915782","0,121","0,10472545175615153","0,879",383,488,185,260,273,32,235,2,71,71
"10530,231861838012","[[692, 1722], [1722, 1765], [692, 1722], [692, 1722], [661, 692], [1722, 1765], [1722, 1689], [449, 566], [661, 753], [1722, 1765]]",6,2,10,"1,4000000000000001",18082099,todas,79,"0,98798761734456","0,006684964625774503","0,98798761734456","0,24853009043955798","0,1585","0,11382149687454038","0,8415",91,7,0,94,323,276,322,460,399,28
"10508,516129516662","[[1722, 1765], [692, 661], [692, 1722], [1722, 1765], [1722, 1689], [1722, 1765], [449, 566], [692, 661], [692, 661], [692, 661]]",6,2,10,"1,4000000000000001",18082100,todas,80,"0,986664667532013","0,007182732623230437","0,986664667532013","0,27847935764015824","0,074","0,06785552051910801","0,926",30,217,197,0,322,283,527,0,424,0
"10507,37576159554","[[449, 503], [692, 661], [692, 661], [1722, 1689], [692, 661], [1722, 1885], [1722, 1689], [692, 661], [1722, 1765], [1722, 1689]]",6,2,10,"1,4000000000000001",18082101,todas,81,"0,9861414640189077","0,007680956572070019","0,9861414640189077","0,2803892287290636","0,1495","0,15545510333454787","0,8505",492,186,389,5,0,190,112,92,298,236
"10504,491704520318","[[661, 692], [1722, 1689], [1890, 1831], [661, 692], [692, 1722], [449, 452], [1722, 1689], [1722, 1689], [1722, 1717], [1722, 1689]]",6,2,10,"1,4000000000000001",18082102,todas,82,"0,9844614537637618","0,008982579195322082","0,9844614537637618","0,3876376639767745","0,032","0,030252142083400702","0,968",309,2,426,164,44,286,0,335,404,30
"10503,880198054538","[[1890, 1831], [1722, 1689], [692, 661], [1831, 449], [692, 1722], [1890, 692], [1722, 1689], [1722, 1662], [692, 661], [1722, 1689]]",6,2,10,"1,4000000000000001",18082103,todas,83,"0,9852779586141849","0,008119443043974606","0,9852779586141849","0,3422985196869308","0,0695","0,07685162493155079","0,9305",364,75,301,332,147,45,340,235,160,1
"10488,585077544521","[[1831, 1890], [692, 661], [692, 661], [1722, 1717], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [1722, 1689], [1722, 1689]]",6,2,10,"1,4000000000000001",18082104,todas,84,"0,985627454591515","0,007912746834801143","0,985627454591515","0,3046765105886253","0,0905","0,06728410957997133","0,9095",581,330,0,424,4,0,241,65,344,11
"10508,12012980399","[[692, 661], [1722, 1765], [1722, 1765], [692, 661], [1722, 1765], [1722, 1765], [1722, 1662], [661, 753], [449, 503], [588, 528]]",6,2,10,"1,4000000000000001",18082105,todas,85,"0,9825935654407838","0,009764545709121442","0,9825935654407838","0,2505059339439699","0,1135","0,08497743788604027","0,8865",200,3,0,170,347,52,321,403,257,247
"10508,388556285714","[[1722, 1689], [1722, 1689], [1722, 1717], [692, 1722], [661, 692], [661, 692], [1722, 1765], [661, 692], [588, 504], [692, 753]]",6,2,10,"1,4000000000000001",18082106,todas,86,"0,9852759487584267","0,008512292170078206","0,9852759487584267","0,3005362892197061","0,0575","0,04781967760545997","0,9425",24,136,369,36,181,0,261,259,408,326
"10497,874737314189","[[1722, 1689], [1722, 1689], [1722, 1689], [1831, 1890], [661, 692], [1722, 1689], [1722, 1689], [661, 692], [1722, 1689], [661, 692]]",6,2,10,"1,4000000000000001",18082107,todas,87,"0,9863675199999868","0,007473638353810097","0,9863675199999868","0,2544989257291481","0,1405","0,09420215609460571","0,8594999999999999",525,0,193,588,372,0,4,1,2,315
"10525,146593638698","[[692, 1722], [1722, 1765], [692, 1722], [661, 692], [692, 1722], [661, 692], [1722, 1689], [1722, 1689], [661, 692], [504, 449]]",6,2,10,"1,4000000000000001",18082108,todas,88,"0,9884424124412898","0,00650468547589933","0,9884424124412898","0,27571766282079907","0,101","0,09364403198087026","0,899",1,313,103,245,89,2,220,99,439,489
"10482,765075693856","[[692, 661], [1722, 1689], [1722, 1689], [692, 661], [1722, 1689], [692, 661], [1890, 1831], [449, 503], [1890, 1831], [1722, 1717]]",7,2,10,"1,4000000000000001",18082109,todas,89,"0,9814033069829833","0,010557936097127962","0,9814033069829833","0,38502832124481223","0,037","0,03202204542515547","0,963",316,0,342,2,36,170,346,284,96,408
"10479,169447017997","[[692, 661], [692, 661], [1722, 1689], [1890, 1831], [1722, 1689], [1722, 1717], [1722, 1689], [1722, 1689], [1890, 1831], [692, 661]]",6,2,10,"1,4000000000000001",18082110,todas,90,"0,9838031312435476","0,00875471839512898","0,9838031312435476","0,3082224740605077","0,0315","0,021865143157940175","0,9685",240,328,1,134,76,424,347,0,447,3
"10518,147624704183","[[692, 1722], [1722, 1765], [588, 504], [1722, 1689], [692, 1722], [692, 661], [661, 753], [449, 503], [1722, 1765], [1722, 1765]]",6,2,10,"1,4000000000000001",18082111,todas,91,"0,983541354522109","0,009681781133682121","0,983541354522109","0,2326377996037313","0,2235","0,21113272361870367","0,7765",93,0,226,313,89,311,393,263,282,30
"10475,45753512568","[[78, 25], [1722, 1765], [661, 692], [661, 692], [1722, 1689], [1722, 1689], [661, 692], [692, 1717], [692, 1722], [1831, 1890]]",7,2,10,"1,4000000000000001",18082112,todas,92,"0,9809826197048651","0,011798869664467082","0,9809826197048651","0,32736012239914153","0,209","0,15716165466445978","0,791",235,113,0,180,74,114,277,411,23,573
"10517,811263827214","[[1722, 1689], [661, 692], [692, 221], [1722, 1689], [692, 1722], [692, 1722], [1722, 1689], [452, 566], [1722, 1689], [1890, 1831]]",7,2,10,"1,4000000000000001",18082113,todas,93,"0,9853925409639106","0,00847336177025948","0,9853925409639106","0,39750678631491676","0,1405","0,10239487347304024","0,8594999999999999",93,317,375,458,57,17,0,290,0,393
"10498,435744001927","[[1722, 1689], [1722, 1662], [692, 1722], [692, 661], [1722, 1689], [1831, 1890], [1722, 1689], [1722, 1689], [692, 661], [661, 753]]",8,2,10,"1,4000000000000001",18082114,todas,94,"0,9857410611063293","0,007963934772269754","0,9857410611063293","0,23757349344377812","0,0365","0,0245199088625498","0,9635",0,264,145,145,347,537,5,90,151,316
"10473,112413869088","[[1722, 1689], [1722, 1689], [692, 661], [692, 1722], [1831, 1890], [692, 661], [78, 25], [692, 661], [692, 661], [692, 1722]]",7,2,10,"1,4000000000000001",18082115,todas,95,"0,9810572927492319","0,011994096394228548","0,9810572927492319","0,3055935574171853","0,0205","0,017282507494386624","0,9795",241,139,0,99,583,240,279,0,321,98
"10478,277009764375","[[1722, 1689], [1722, 1689], [78, 25], [449, 566], [661, 753], [692, 1890], [1890, 1831], [1722, 1655], [1722, 1689], [692, 661]]",7,2,10,"1,4000000000000001",18082116,todas,96,"0,9771544777937904","0,013897050349719775","0,9771544777937904","0,3499280785158021","0,024500000000000004","0,026812610636791735","0,9755",79,133,251,301,258,42,390,222,3,321
"10483,221856472848","[[588, 504], [449, 503], [78, 25], [692, 661], [661, 753], [1722, 692], [692, 661], [1722, 1689], [692, 661], [1722, 1689]]",6,2,10,"1,4000000000000001",18082117,todas,97,"0,9764491480880975","0,015066293586407431","0,9764491480880975","0,2897555384517857","0,042","0,037548553856248314","0,958",224,261,277,1,396,197,139,99,175,231
"10502,977878428419","[[1722, 1689], [661, 692], [1722, 1689], [1722, 1662], [692, 1722], [1722, 1689], [692, 1722], [661, 692], [661, 692], [1831, 1890]]",6,2,10,"1,4000000000000001",18082118,todas,98,"0,9873944217448742","0,007105210484243507","0,9873944217448742","0,26551064989498746","0,225","0,1702532490473232","0,775",349,1,9,267,78,84,74,323,233,582
"10500,366892543167","[[692, 1722], [1722, 1689], [588, 504], [692, 661], [692, 1722], [1722, 1689], [1890, 1831], [1890, 1831], [661, 1890], [1722, 1689]]",6,2,10,"1,4000000000000001",18082119,todas,99,"0,9824846774171403","0,010165525382209384","0,9824846774171403","0,3352493347979133","0,258","0,19593067284275462","0,742",100,456,296,439,100,109,80,335,80,5
"8351,028062221307","[[1722, 1689], [1722, 1689], [661, 753], [692, 661], [692, 661], [1890, 1831], [1722, 1689], [692, 661], [1722, 1689], [1722, 1765]]",6,2,10,"1,5000000000000002",18082020,todas,0,"0,9899744851492476","0,0054250008959128015","0,9899744851492476","0,2177949231128301","0,1205","0,10652891621246148","0,8795",1,7,322,211,182,539,150,3,248,337
"8366,179691554895","[[1722, 1765], [1722, 1689], [661, 692], [1831, 1890], [692, 1722], [661, 692], [1722, 1689], [1722, 1689], [1722, 1689], [692, 1722]]",6,2,10,"1,5000000000000002",18082021,todas,1,"0,9922959991463014","0,0042610313805939715","0,9922959991463014","0,25641634119140055","0,108","0,09910134362168749","0,892",302,54,321,582,96,244,14,177,117,93
